X,Y,fid,Nama_Sekolah,NPSN,Nama_KepSek,Alamat_Sekolah,Tahun_Berdiri,Status_Akreditasi,Ruang_Guru,Ruang_Pimpinan,Lab_IPA,Perpus,UKS,Ruang_AdminTU,Ruang_Sirkulasi,Ruang_Ibadah,Jamban_WC,Area_Olahraga,Gudang,Kantin,Tempat_Parkir,Ruang_Kelas,Lemari,Papan_Pajang,Papan_Tulis,Tempat_Sampah,Tempat_Cuci_Tangan,Jam_Dinding,Kotak_Kontak,Meteran_Listrik,Rumah_Dinas_Guru,Pagar_Keliling,Lapangan_Upacara,Jumlah_Kursi_Siswa,Jumlah_Meja_Siswa,Jumlah_Siswa,Jumlah_Kursi_Guru,Jumlah_Meja_Guru,Jumlah_Guru,GuruAgamaBP_SMA,GuruAgamaBP_D1,GuruAgamaBP_D2,GuruAgamaBP_D3,GuruAgamaBP_S1,GuruAgamaBP_S2,GuruPPKN_SMA,GuruPPKN_D1,GuruPPKN_D2,GuruPPKN_D3,GuruPPKN_S1,GuruPPKN_S2,GuruIndo_SMA,GuruIndo_D1,GuruIndo_D2,GuruIndo_D3,GuruIndo_S1,GuruIndo_S2,GuruMTK_SMA,GuruMTK_D1,GuruMTK_D2,GuruMTK_D3,GuruMTK_S1,GuruMTK_S2,GuruIPA_SMA,GuruIPA_D1,GuruIPA_D2,GuruIPA_D3,GuruIPA_S1,GuruIPA_S2,GuruIPS_SMA,GuruIPS_D1,GuruIPS_D2,GuruIPS_D3,GuruIPS_S1,GuruIPS_S2,GuruIng_SMA,GuruIng_D1,GuruIng_D2,GuruIng_D3,GuruIng_S1,GuruIng_S2,GuruSeni_SMA,GuruSeni_D1,GuruSeni_D2,GuruSeni_D3,GuruSeni_S1,GuruSeni_S2,GuruPJS_SMA,GuruPJS_D1,GuruPJS_D2,GuruPJS_D3,GuruPJS_S1,GuruPJS_S2,GuruPraKarya_SMA,GuruPraKarya_D1,GuruPraKarya_D2,GuruPraKarya_D3,GuruPraKarya_S1,GuruPraKarya_S2,GuruLain_SMA,GuruLain_D1,GuruLain_D2,GuruLain_D3,GuruLain_S1,GuruLain_S2,Jenjang_Pendidikan,Desa,Kecamatan,FotoA,FotoB,FotoC,Catatan,icon_url
125.361417537713,2.74758119844949,"1",SMP Negeri 1 Siau Barat,"40104753","Hendryman Ch. Dalughu, S.Pd, M. Si",Jl. Lokongbanua Kelurahan Ondong Kecamatan Siau Barat,1964/06/30,"2","1","1","2","1","1","2","4","5","1","1","1","4","1","1","10","3","8","15","12","4","0","900","5","3","1","209","209","209","27","27","27","0","0","1","0","3","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","1","0","2","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","1","2","1","1","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","2","2",Ondong,Siau Barat,DCIM/titik-sekolah_20220825100809585.jpg,DCIM/titik-sekolah_20220825100820836.jpg,DCIM/titik-sekolah_20220825110525976.jpg,"Pintu WC untuk siswa rusak ringan, beberapa jendela ruang kelas sudah pecah, rusak ringan pada plafon pada kantin, ruang Lab IPA bagian plafon rusak ringan",./0.png
125.36865497008,2.6955998595804,"2",SD GMIST Peling Sawang,"40104670",Retna Bidara Kansil,Lindongan III ,1967/06/16,"2","1","5","5","1","5","5",,"5","1","5","1","5","5","2","4","0","6","7","4","0",,"1300","5","2","1","70","35","67","9","9","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","6","0","1",Peling Sawang,Siau Barat,DCIM/titik-sekolah_20220825132136110.jpg,DCIM/titik-sekolah_20220825104506932.jpg,DCIM/titik-sekolah_20220825104432892.jpg,,./1.png
125.368080725893,2.69577491562814,"3",SMP Negeri 4 Siau Barat,"40104771","Yames Watulangkou, S.Pd",Lindongan III,1992/08/01,"2","1","1","1","1","5","1",,"5","1","1","1","1","1","1","11","0","8","14","9","4",,"2200","1","2","1","108","108","108","28","28","22","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","3","0","2",Peling Sawang,Siau Barat,DCIM/titik-sekolah_20220825110515011.jpg,DCIM/titik-sekolah_20220825111703992.jpg,DCIM/titik-sekolah_20220825111743361.jpg,Kondisi sekolah masih sangat bagus,./0.png
125.375139964744,2.67780021764338,"4",SD GMIST Efrata Laghaeng,"40104658","Lidia Bidara, S.PdK",Lindongan III Kampung Laghaeng,1946/08/01,"2","1","5","5","5","5","5",,"5","2","5","5","5","5","1","6","0","9","9","3","1",,"900","5","2","1","19","19","19","3","3","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","1",Laghaeng,Siau Barat Selatan,DCIM/titik-sekolah_20220825131735730.jpg,DCIM/titik-sekolah_20220825131758213.jpg,DCIM/titik-sekolah_20220825131815292.jpg,,./1.png
125.373744210228,2.75497856084257,"5",SD GMIST Kana Kanawong,"40104672","Bapak. Heny Jacobus, S.Pd",Kampung Kanawong,1855/05/10,"2","1","1","5","2","1","1",,"5","1","1","5","5","1","1","6","1","6","15","6","2",,"900","5","0","1","34","34","25","13","13","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","4","0","1",Kanawong,Siau Barat,DCIM/titik-sekolah_20220825134711225.jpg,DCIM/titik-sekolah_20220825134737472.jpg,DCIM/titik-sekolah_20220825134800968.jpg,"Pagar hanya ada didepan sekolah selebihnya tidak ada pagar, ruang guru, ruang pimpinan, ruang admin TU dan UKS digbung, tidak ada gudang",./1.png
125.36670874,2.75287889,"6",SDN INPRES PEHE,"40104679","ROSTIEN ADILIS, S.Pd",Lindongan 2,1983/08/01,"2","1","5","5","3","1","5",,"5","1","5","1","5","1","2","5","0","6","9","5","2",,"900","1","3","1","32","32","35","9","7","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","0","1",Pehe,Siau Barat,DCIM/titik-sekolah_20220825134840504.jpg,DCIM/titik-sekolah_20220825134857982.jpg,DCIM/titik-sekolah_20220825134923649.jpg,,./1.png
125.36814458,2.7627128,"7",SD GMIST FILADELFIA LEHI,"40104653","ALFIANUS REIKO TOLI, S,Pd",Lindongan 1,1961/08/01,"2","1","1","5","1","5","5",,"5","1","5","4","1","5","1","3","0","6","8","5","1",,"900","4","3","1","37","37","37","10","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Lehi,Siau Barat,,,,,./1.png
125.404595,2.63551,"8",SDN inpres Tanaki,"40104682","Lira Rostyn Andris, S.Pd",Tanaki,1979/07/25,"2","3","5","5","2","5","5",,"5","1","1","3","3","1","2","8","1","6","8","0","2",,"1300","1","3","1","64","64","70","10","10","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","0","1",Tanaki,Siau Barat Selatan,DCIM/titik-sekolah_20220825082739529.jpg,DCIM/titik-sekolah_20220825082825163.jpg,DCIM/titik-sekolah_20220825082842468.jpg,"3 ruang kelas tanpa plafon, luar maupun dalam dan ruang pimpinan belum ad",./1.png
125.361006666667,2.72672333333333,"9",SD gmist bethabara paseng,"40104652","Stella Badoa, S.Pd",Paseng,1955/10/05,"2","2","5","5","5","5","5",,"5","1","1","3","5","1","1","11","1","6","10","5","1",,"900","2","3","3","30","45","45","12","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1",Paseng,Siau Barat,DCIM/titik-sekolah_20220825110602315.jpg,DCIM/titik-sekolah_20220825110620297.jpg,DCIM/titik-sekolah_20220905075358577.jpg,"Kekurangan guru, perlunya ketambahan guru, kekurangan kursi dan atap sekolah butuh tenovasi",./1.png
125.36131,2.744855,"10",SD gmist Immanuel Ondong,"40104632",Dantje Jacobus S.Pd.K,Paniki,1923/03/02,"1","1","1","5","4","5","5",,"5","1","1","5","5","1","1","3","1","6","12","3","2",,"2200","4","2","1","121","101","121","11","14","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Paniki,Siau Barat,DCIM/titik-sekolah_20220825125659984.jpg,DCIM/titik-sekolah_20220825125734920.jpg,DCIM/titik-sekolah_20220825125755006.jpg,"Perpus rusak berat, rumah dinas rusak berat dan UKS tidak ada",./1.png
125.3617,2.71249666666667,"11",SD GMIST Bumbiha,"40104654","Ruchke Altje Londo, S.Pd",Bumbiha,1958/02/18,"2","2","2","5","5","1","5",,"5","3","1","3","1","5","3","9","1","6","7","3","3",,"1300","5","3","1","64","32","54","14","14","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Bumbiha,Siau Barat,DCIM/titik-sekolah_20220825140118770.jpg,DCIM/titik-sekolah_20220825100547588.jpg,DCIM/titik-sekolah_20220825140338786.jpg,Ruang kelas rusak sedang. Ruang pimpinan rusak ringan. Kusen jendela kelas rusak ringan. Plafon di luar kelas rusak ringan.,./1.png
125.361268255242,2.74029262212286,"12",SDN Inpres Paniki,"40104651","Meiske Lien Kasehung, S.Pd",Desa Paniki,1974/02/14,"2","1","1","5","2","1","5",,"5","2","2","4","4","1","3","13","1","6","7","4","0",,"2200","1","3","1","116","106","115","18","18","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","6","0","1",Paniki,Siau Barat,DCIM/titik-sekolah_20220825111709365.jpg,DCIM/titik-sekolah_20220825111719877.jpg,DCIM/titik-sekolah_20220825111730164.jpg,"Tehel ruang kelas 1,2,3,5,6 pecah2 kecil. Plafon perpustakaan rusak ringan. Pagar samping sekolah rusak ringan. Plafon ruang kelas rusak ringan. Ruang kesenian ketrampilan rusak parah. Kursi siswa rusak ringan. Gudang rusak parah.",./1.png
125.361565,2.74706333333333,"14",SD Katolik St. Nikolaus Ondong,"40104674",Margarieth Evie Tompo,Ondong,1969/08/01,"2","1","1","5","1","5","5",,"5","2","1","3","5","5","3","4","1","6","8","9","0",,"900","5","2","1","48","32","42","36","13","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","0","1",Ondong,Siau Barat,DCIM/titik-sekolah_20220826103307339.jpg,DCIM/titik-sekolah_20220826103136793.jpg,DCIM/titik-sekolah_20220826103149922.jpg,"Ruang kelas atap/plafon bocor rusak sedang, plafon, dinding dan kusen jendela gudang rusak ringan. Tidak ada ruang UKS, kantin, tempat parkir, rumah dinas, tempat ibadah, ruang adm. TU.",./1.png
125.379647931399,2.74866136797243,"17",SMP Negeri 2 Siau Barat,"40104763","Jois Arianti Haribae, S.Pd",Lindongan IV_1,1967/07/01,"2","2","1","2","1","1","2",,"1","1","5","2","4","5","1","6","1","9","12","9","4",,"3500","5","3","1","125","125","95","14","14","12","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","2",Beong,Siau Tengah,DCIM/titik-sekolah_20220826095203952.jpg,DCIM/titik-sekolah_20220826095210063.jpg,DCIM/titik-sekolah_20220826095218791.jpg,"Kantin rusak berat, gudang ringan (pintu), kelebihan ruang kelas yg digunakan jdi ruang serbaguna, prioritas usulan perbaikan lapangan upacara",./0.png
125.39027951,2.74617734,"18",SD GMIST Pintu Elok Salili,"40104668","Anike Tampilang, S.Pd",Kampung Salili Lindongan 1 Kecamatan Siau Tengah,1956/08/26,"2","5","5","5","1","1","5",,"5","1","5","1","2","5","2","10","1","6","14","7","4",,"900","5","0","5","58","54","46","7","7","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Salili,Siau Tengah,DCIM/titik-sekolah_20220826093147995.jpg,DCIM/titik-sekolah_20220826093201414.jpg,DCIM/titik-sekolah_20220826093210794.jpg,,./1.png
125.37899907,2.73970316,"19",SD GMIST Bukit Horeb Lai,"40104655","Yurit Nivixson Kuate, S.Pd",Kampung Lai Lindongan 2 Kecamatan Siau Tengah,1957/08/26,"2","5","5","5","1","1","5",,"1","1","5","1","5","1","1","8","1","6","19","7","2",,"900","5","2","1","61","57","46","6","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Lai,Siau Tengah,DCIM/titik-sekolah_20220826112259451.jpg,DCIM/titik-sekolah_20220826104036386.jpg,DCIM/titik-sekolah_20220826104132011.jpg,,./1.png
125.382991666667,2.75659666666667,"20",SDN Dompase,"40104675",Marisa Kuera S.Pd,Dompase ,1998/09/18,"2","2","5","5","5","5","5",,"5","3","1","4","5","5","3","12","1","6","8","5","3",,"450","1","3","1","18","18","18","13","13","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","1",Dompase,Siau Tengah,DCIM/titik-sekolah_20220826091422900.jpg,DCIM/titik-sekolah_20220903105329946.jpg,DCIM/titik-sekolah_20220903105419241.jpg,"Perpus, UKS, kantin, ruang kepsek, tempat parkir tidak ada. Plafon ruang kelas rusak sedang (lapuk dan sebagian rusak), pintu dan pembatas kelas lapuk akibat rayap, WC 1 rusak berat dan gudang rusak berat.",./1.png
125.379450623847,2.7484740614971,"21",SD Gmist Maranatha Beong,"40104664","Denti F. Sagune, S.Pd",Lindongan IV,1934/08/01,"2","1","5","5","1","5","5",,"5","3","5","5","5","5","2","3","1","6","7","1","1",,"900","5","2","1","46","46","46","4","4","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","1",Beong,Siau Tengah,DCIM/titik-sekolah_20220826134209030.jpg,DCIM/titik-sekolah_20220826134226186.jpg,DCIM/titik-sekolah_20220826134241528.jpg,"Pagar keliling hanya sebagian krna kondisi lahan, gudang dan wc didalam 1 ruangan, hanya air hujan yg digunakan",./1.png
125.371226666667,2.685955,"22",SD Negeri Inpres Laghaeng,"40104677",Resni Tempone S.Pd,"Kampung Laghaeng, Lindongan 1 ",1977/05/01,"2","1","5","5","2","5","5",,"5","3","5","5","3","5","3","10","11","6","8","4","1",,"900","5","2","1","52","28","32","10","10","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","1",Laghaeng,Siau Barat Selatan,DCIM/titik-sekolah_20220828140926202.jpg,DCIM/titik-sekolah_20220828140959547.jpg,DCIM/titik-sekolah_20220828141008603.jpg,"Ruangan guru digabung dgn ruang kepsek dan ruang admin TU, untuk ruang2 kelas dibutuhkan pemeliharaan berkala, tdk adanya pagar keliling, adanya gudang darurat, wc hanya 1 yg bisa digunakan, ketersediaan lahan untuk dibangun rumah dinas guru",./1.png
125.373925,2.66982333333333,"23",SDN Inpres Batusenggo,"40104646","Frans Bawekes, S.Pd",Lindongan II tungang,1966/08/22,"2","1","1","5","3","5","1",,"5","1","5","1","5","5","1","3","1","6","9","9","1",,"900","5","2","1","41","41","41","8","16","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","1",Batusenggo,Siau Barat Selatan,DCIM/titik-sekolah_20220828142148629.jpg,DCIM/titik-sekolah_20220828142211569.jpg,DCIM/titik-sekolah_20220828142225036.jpg,,./1.png
125.37722552,2.65483582,"24",SMP Negeri 1 Siau Barat Selatan,"40104754","Bapak. Sikon H. Masoara, S.Or",Kampung Talawid Kec. Siau Barat Selatan,1977/11/16,"2","1","1","3","2","1","1",,"5","1","1","5","1","1","1","19","2","5","24","6","3",,"1300","5","2","5","85","66","85","15","15","14","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",Talawid,Siau Barat Selatan,DCIM/titik-sekolah_20220829161413871.jpg,DCIM/titik-sekolah_20220904162134351.jpg,DCIM/titik-sekolah_20220904162143391.jpg,"Ruang lab ipa tidak digunakan karna bnyak bahan-bahan kimia, lab bahasa tidak digunakan karna lantai sudah retak akibat ada akar pohon besar disamping sekolah, belum ada rumah dinas guru tapi sudah ada lahan, uks sementara dibangun, Ruang pimpinan, ruang guru, admin TU, dan gudang disiasati dari ruangan kelas",./0.png
125.37998413,2.65321287,"26",SD Gmist Senim Talawid,"4010580",Y.t ,Talawid  ,2022/08/23,"2","1","1","1","1","1","1",,"1","1","1","1","1","1","1","5","5","5","5","5","5",,"900","1","2","1","5","5","32","5","5","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Talawid,Siau Barat Selatan,DCIM/titik-sekolah_20221020123859554.jpg,DCIM/titik-sekolah_20221020123914419.jpg,DCIM/titik-sekolah_20221020123846798.jpg,,./1.png
125.3655744,2.70286685,"30",SDN Inpres Peling,"40104677","Ivonne A. Dame, S.Pd",Kampung Peling lind 4,1975/08/27,"2","1","1","5","1","3","5",,"5","1","1","1","4","1","2","9","2","6","12","5","2",,"900","3","3","1","64","64","61","8","8","9","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","5","0","1",Peling,Siau Barat,DCIM/titik-sekolah_20220830080521610.jpg,DCIM/titik-sekolah_20220903110705987.jpg,DCIM/titik-sekolah_20220903110737892.jpg,,./1.png
125.397965,2.640915,"31",SD GMIST Kalfiare Tanaki,"40104663","Serlyatty Bidara, S.Pd",Kapeta ,1957/10/05,"2","1","1","5","4","5","5",,"5","1","1","5","1","5","4","9","1","6","8","6","1",,"1300","4","3","1","67","67","67","9","9","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6","0","1",Kapeta,Siau Barat Selatan,DCIM/titik-sekolah_20220830142238219.jpg,DCIM/titik-sekolah_20220830142359214.jpg,DCIM/titik-sekolah_20220830142449931.jpg,"Plafon dalam dan luar kelas 3 s.d 5 bocor. Plafon perpustakaan bocor rusak berat, 25 kursi dan 15 meja siswa rusak. Dinding kelas retak terkelupas. Rumah dinas rusak berat, pagar keliling terlalu rendah. 1 unit tempat cuci tangan rusak.",./1.png
125.404705,2.63507666666667,"32",SMP n 2 satap Siau Barat Selatan,"104760",Krisman Lahansang,Tanaki ,2006/05/10,"2","1","5","1","1","5","5",,"5","1","1","5","5","5","1","8","1","3","8","3","1",,"900","5","2","1","50","50","50","11","11","12","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",Tanaki,Siau Barat Selatan,DCIM/titik-sekolah_20220830073447161.jpg,DCIM/titik-sekolah_20220830073503370.jpg,DCIM/titik-sekolah_20220830073518149.jpg,"Gudang kantin UKS dan rumah dinas tidak ada. Pagar keliling sebagian, selanjutnya semua dalam keadaan baik.",./0.png
125.407748333333,2.743165,"33",SDN Inpres Tampungan,"40104743",Akumina Kahiking,Tarorane,1979/08/22,"2","4","1","5","3","2","5",,"1","4","5","5","5","5","3","5","1","6","8","7","1",,"900","4","3","1","57","32","57","13","13","6","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1",Tarorane,Siau Timur,DCIM/titik-sekolah_20220831093507700.jpg,DCIM/titik-sekolah_20220831093535676.jpg,DCIM/titik-sekolah_20220831093553502.jpg,"Plafon 4 ruang rusak berat, 6 ruang rusak berat, ruang guru rusak berat dan rumah dinas dan WC rusak berat",./1.png
125.412648333333,2.74428833333333,"34",SD Gmist Basaha,"40104690",Masye Lombo,Tatahadeng ,1967/05/22,"4","2","5","5","4","5","5",,"5","2","5","5","5","5","3","4","0","6","6","2","0",,"450","3","2","3","13","13","21","10","3","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","1",Tatahadeng,Siau Timur,DCIM/titik-sekolah_20220831102722897.jpg,DCIM/titik-sekolah_20220831102748529.jpg,DCIM/titik-sekolah_20220831102806285.jpg,"Ruang perpus rusak berat, ruang kelas plafon dan atap rusak sedang, gedung lama. UKS ruang kepala sekolah dan gudang kantin belum ada. Guru kelas kurang dan guru olahraga tidak ada",./1.png
125.421298333333,2.744645,"35",SDN Inpres Dame,"40104734",Hulda Kasese S.Th,Dame 1,1979/01/08,"2","1","5","5","2","5","5",,"5","1","5","2","5","5","1","2","0","6","6","2","1",,"2200","1","3","2","52","29","52","12","12","9","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","4","0","1",Dame Satu,Siau Timur,DCIM/titik-sekolah_20220831110209519.jpg,DCIM/titik-sekolah_20220831110250828.jpg,DCIM/titik-sekolah_20220831110405350.jpg,"Ruang pimpinan, UKS, gudang kantin belum ada",./1.png
125.413586666667,2.734865,"36",SD Katolik Excelsior Ulu Siau,"40104722",Selma Derek S.Pd,Tatahadeng,1947/08/01,"2","3","1","5","3","5","5",,"5","1","1","1","1","1","4","4","1","6","7","7","7",,"900","5","0","1","150","75","150","12","9","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","6","0","1",Tatahadeng,Siau Timur,DCIM/titik-sekolah_20220831113159570.jpg,DCIM/titik-sekolah_20220831114136942.jpg,DCIM/titik-sekolah_20220831114159529.jpg,"3 ruang kelas rusak berat membahayakan anak anak, ruang UKS tidak ada, kursi masih menggunakan kursi plastik, ruang guru digabung dgn ruang kepsek, ruang klas 1 kondisi rusak sedang (plafon bocor, dinding semi permanen sejak '57)",./1.png
