X,Y,fid,Nama_Sekolah,NPSN,Nama_KepSek,Alamat_Sekolah,Tahun_Berdiri,Status_Akreditasi,Ruang_Guru,Ruang_Pimpinan,Lab_IPA,Perpus,UKS,Ruang_AdminTU,Ruang_Sirkulasi,Ruang_Ibadah,Jamban_WC,Area_Olahraga,Gudang,Kantin,Tempat_Parkir,Ruang_Kelas,Lemari,Papan_Pajang,Papan_Tulis,Tempat_Sampah,Tempat_Cuci_Tangan,Jam_Dinding,Kotak_Kontak,Meteran_Listrik,Rumah_Dinas_Guru,Pagar_Keliling,Lapangan_Upacara,Jumlah_Kursi_Siswa,Jumlah_Meja_Siswa,Jumlah_Siswa,Jumlah_Kursi_Guru,Jumlah_Meja_Guru,Jumlah_Guru,GuruAgamaBP_SMA,GuruAgamaBP_D1,GuruAgamaBP_D2,GuruAgamaBP_D3,GuruAgamaBP_S1,GuruAgamaBP_S2,GuruPPKN_SMA,GuruPPKN_D1,GuruPPKN_D2,GuruPPKN_D3,GuruPPKN_S1,GuruPPKN_S2,GuruIndo_SMA,GuruIndo_D1,GuruIndo_D2,GuruIndo_D3,GuruIndo_S1,GuruIndo_S2,GuruMTK_SMA,GuruMTK_D1,GuruMTK_D2,GuruMTK_D3,GuruMTK_S1,GuruMTK_S2,GuruIPA_SMA,GuruIPA_D1,GuruIPA_D2,GuruIPA_D3,GuruIPA_S1,GuruIPA_S2,GuruIPS_SMA,GuruIPS_D1,GuruIPS_D2,GuruIPS_D3,GuruIPS_S1,GuruIPS_S2,GuruIng_SMA,GuruIng_D1,GuruIng_D2,GuruIng_D3,GuruIng_S1,GuruIng_S2,GuruSeni_SMA,GuruSeni_D1,GuruSeni_D2,GuruSeni_D3,GuruSeni_S1,GuruSeni_S2,GuruPJS_SMA,GuruPJS_D1,GuruPJS_D2,GuruPJS_D3,GuruPJS_S1,GuruPJS_S2,GuruPraKarya_SMA,GuruPraKarya_D1,GuruPraKarya_D2,GuruPraKarya_D3,GuruPraKarya_S1,GuruPraKarya_S2,GuruLain_SMA,GuruLain_D1,GuruLain_D2,GuruLain_D3,GuruLain_S1,GuruLain_S2,Jenjang_Pendidikan,Desa,Kecamatan,FotoA,FotoB,FotoC,Catatan,icon_url
125.388311666667,2.803775,"96",SD GMIST Nazaret Niabangeng,"40104667","Ratni Balau, S.Pd",Kampung Kawahang,1962/09/04,"2","1","5","5","1","3","5",,"5","2","5","5","5","5","1","5","15","6","10","7","8",,"1300","3","2","1","21","17","25","14","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Kawahang,Siau Barat Utara,DCIM/titik-sekolah_20220929112256741.jpg,DCIM/titik-sekolah_20220929112321284.jpg,DCIM/titik-sekolah_20220929112341025.jpg,Rumah dinas kondisi rusak sedang. Ruang guru rusak ringan. Ruang guru masih bangunan lama yg terbuat dari kayu,./1.png
125.371720140368,2.77902888431471,"97",SD Gmist Galilea Kinali,"40104661","Rusjansen Riangkamang, S.Pd",Lindongan satu,1955/01/01,"2","2","5","5","1","5","5",,"5","1","1","5","5","5","1","8","25","6","9","4","6",,"900","5","0","5","41","35","33","17","12","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1",Kinali,Siau Barat Utara,DCIM/titik-sekolah_20220930080557186.jpg,DCIM/titik-sekolah_20220930080644972.jpg,DCIM/titik-sekolah_20220930080701191.jpg,"Uks gabung dengan ruang guru, plafon ruang guru rusak ringan, terdapat ruang komputer di lantai 2, kelas 2 dan 4 disekat",./1.png
125.373330439198,2.78407410659865,"98",SD Gmist Eirene Hiung,"40104659","Sandra Ivonne Piter, S.Pd",Lingdongan 2,1958/11/01,"2","1","5","5","4","5","5",,"5","1","5","5","5","5","3","8","11","6","8","5","1",,"900","5","2","1","33","31","30","15","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1",Hiung,Siau Barat Utara,DCIM/titik-sekolah_20220930085506569.jpg,DCIM/titik-sekolah_20220930085547697.jpg,DCIM/titik-sekolah_20220930085613432.jpg,"Ada guru tk yg diperbantukan untuk SD, perpus rusak berat klau hujan terendam air, plafon bocor, plafon belkang kelas rusak, plafon dpn dan samping klas 2 rusak, belakang sekolah dibangun pondasi tinggi 1m, ruang kelas 4 dan 5 konstruksi lantai 2 dan terletak di luar area sekolah,",./1.png
125.37231299312,2.77115554714947,"99",SD Negeri Inpres Lehi-Mini,"40104684","Susye Takalalumang, S.Pd.k",Lindonga 1,1977/07/01,"2","1","5","5","1","5","5",,"5","1","5","5","5","5","3","6","14","6","4","10","3",,"450","5","0","1","45","37","42","12","12","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Mini,Siau Barat Utara,DCIM/titik-sekolah_20220930094430429.jpg,DCIM/titik-sekolah_20220930094447210.jpg,DCIM/titik-sekolah_20220930094632226.jpg,"Ruang kelas 3 rusak berat diakibatkan pohon tumbang dan menimpah atap sekolah, ruang kelas 6 rusak berat plafon  rusak, talang air bocor, tidak ada pagar keseluruhan, untuk keamanan ruang kelas 6 dialihkan ke perpustakaan, ruang guru, ruang pimpinan, dan admin TU digabung ",./1.png
125.371163267691,2.76906077797664,"100",SMP Negeri 2 Satap Siau Barat Utara,"40104762","Neltje Areros, S.Pd,M.Pd",Lindongan  I,2006/10/01,"2","1","1","1","5","5","4",,"5","1","5","5","5","5","1","5","7","3","5","10","1",,"3500","5","0","1","58","58","58","18","15","10","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",Mini,Siau Barat Utara,DCIM/titik-sekolah_20220930102722713.jpg,DCIM/titik-sekolah_20220930102736069.jpg,DCIM/titik-sekolah_20220930102756469.jpg,"Lab ipa, perpustakaan, uks dan ruang osis digabung jadi satu, memiliki lab komputer, bagian blakang sekolah sangat curam dan perlu dibuat pagar pengaman, ruang tata usaha rusak berat, ",./0.png
125.37821225,2.78030241,"101",SD Inpres Winangun,"40104637","Bobby Eikman Kakomole, S.Pd",Lindongan I Kec. SIBARUT,1986/01/01,"2","1","5","5","2","5","5",,"5","3","5","3","5","5","4","7","7","6","8","1","7",,"900","1","2","1","20","20","20","13","13","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1",Winangun,Siau Barat Utara,DCIM/titik-sekolah_20220930113830703.jpg,DCIM/titik-sekolah_20220930133031156.jpg,DCIM/titik-sekolah_20220930133200116.jpg,"Wc siswa rusak, dinding perpustakaan retak, plafon kelas4 rusak, bangunan lantai 2 dinding dan lantai menggunakan papan, pagar sekolah hanya di bagian depan, menggunakan air hujan",./1.png
125.46214697719,2.66314946096641,"102",SD GMIST Kuluhe Tapile,"40104635","-",Lindongan IV ,2022/10/03,"4","5","5","5","5","5","5",,"5","1","5","5","5","5","1","3","5","7","8","0","2",,"450","5","1","5","16","19","18","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1",Tapile,Siau Timur Selatan,DCIM/titik-sekolah_20221003073933842.jpg,DCIM/titik-sekolah_20221003073945086.jpg,DCIM/titik-sekolah_20221003074016370.jpg,"Ruang kelas hanya 2, 1guru magang mengajar agama, 1ruang serbaguna, meteran tdk ada pakai genset, sebagian msh menggunakan meja kursi panjang",./1.png
125.463461593423,2.64829471092261,"103",SD GMIST Ichtus Tapile,"40104634","Lotje Darome, S.Pd",Lindongan I ,1887/01/01,"3","5","1","5","5","5","5",,"5","1","5","5","5","5","2","5","4","4","4","0","2",,"450","4","0","1","17","17","11","7","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","1",Tapile,Siau Timur Selatan,DCIM/titik-sekolah_20221003085010486.jpg,DCIM/titik-sekolah_20221003085118246.jpg,DCIM/titik-sekolah_20221003085150428.jpg,"Tdk ada listrik, plafon rusak, air hujan, rudis guru rusak",./1.png
125.452477625817,2.64181313592385,"104",SD GMIST Petra Maniuba,"40104713","Siani Avianti Harimisa, S.Pd",Lindongan III  ,1962/07/01,"2","4","5","5","4","5","5",,"5","3","5","5","5","5","4","2","0","2","6","4","1",,"450","1","0","1","17","13","11","5","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1",Pahepa,Siau Timur Selatan,DCIM/titik-sekolah_20221003093540331.jpg,DCIM/titik-sekolah_20221003093555146.jpg,DCIM/titik-sekolah_20221003093737923.jpg,"Plafon rusak, genset, meja kursi guru hanya ada di ruang guru klau di kelas menggunakan meja siswa, lapangan bagus hanya saat panas klau hujan terendam, ",./1.png
125.451339223534,2.6454100773317,"105",SD GMIST Hagetter Pahepa,"40104716","Leku Nur Janis, S.Pdk",Lindongan I  ,1970/10/01,"2","5","5","5","3","5","5",,"5","3","5","5","5","5","4","8","6","5","3","6","3",,"450","1","0","1","31","29","30","14","12","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","2","0","1",Pahepa,Siau Timur Selatan,DCIM/titik-sekolah_20221003102849515.jpg,DCIM/titik-sekolah_20221003102907893.jpg,DCIM/titik-sekolah_20221003103005171.jpg,"Rudis bangunan tdk layak, bnyak plafon ruangan yg rusak, air hujan, lampu generator",./1.png
125.448371034837,2.6814770660468,"106",SMP Negeri 2 Siau Timur Selatan,"40104765",Dra. Petronella Mare,Lindongan I      ,2000/07/01,"2","2","1","4","4","5","3",,"5","3","3","1","5","5","1","6","3","5","2","5","4",,"450","1","0","4","65","64","57","16","12","12","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","2",Buhias,Siau Timur Selatan,DCIM/titik-sekolah_20221003120233567.jpg,DCIM/titik-sekolah_20221003120310148.jpg,DCIM/titik-sekolah_20221003124415900.jpg,"Generator, sanitasi air hujan, plafon ruang guru rusak, lapangan kalau hujan tergenang, lap kom rusak sedang, 5mess guru 1 rudis kepsek (4 mess rusak terkena banjjr)",./0.png
125.449535720619,2.67985756003224,"107",SD Negeri Inpres Buhias,"40104732","Nuspin Lansehang, S.Pd",Lindongan I    ,1982/01/01,"2","4","1","5","1","2","5",,"5","4","5","2","1","5","3","7","18","6","5","9","0",,"450","1","0","4","70","63","75","10","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Buhias,Siau Timur Selatan,DCIM/titik-sekolah_20221003125736812.jpg,DCIM/titik-sekolah_20221003125752617.jpg,DCIM/titik-sekolah_20221003125900252.jpg,"Generator, kondisi lapangan : ruang guru rusak berat plafon dan atap. Perpustakaan plafon bocor, ",./1.png
125.460236365039,2.68804044636979,"108",SD GMIST Buhias,"40104696","Franky P. Harilama, S.Pd","Lindongan IV, kampung bunakeng",1971/01/01,"3","4","4","5","5","5","5",,"5","4","5","5","5","5","4","4","6","5","5","4","1",,"450","2","0","5","57","42","14","9","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1",Buhias,Siau Timur Selatan,DCIM/titik-sekolah_20221003153345558.jpg,DCIM/titik-sekolah_20221003153353502.jpg,DCIM/titik-sekolah_20221003153410804.jpg,"Atap sekolah rusak (papan lapuk, seng bocor), 4ruangan (1yg msh aman), hanya menggunakan generator, air hujan, kondisi sekolah sdh tdk aman",./1.png
125.460586968139,2.34448573399602,"109",SMP Negeri 2 Tagulandang,"40104766","Diane Conny Anthonie, S.Pdk",Lindongan 1 ,1984/11/21,"1","4","4","4","4","5","4",,"5","2","5","4","5","1","4","4","16","4","1","0","1",,"1300","2","2","1","96","108","75","20","18","15","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","2","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","2",Buha,Tagulandang Selatan,DCIM/titik-sekolah_20221012092822253.jpg,DCIM/titik-sekolah_20221012094252620.jpg,DCIM/titik-sekolah_20221012100154869.jpg,"1 guru lainnya (tik), aula sekolah rusak berat(plafon bocor, air masuk dari cela2 bagunan), 2 ruang kelas 9 rusak berat (posisi bangunan sdh menurun), lab bahasa digabung dgn lab komputer (rusak sedang plafon bocor, komputer sdh tdk terpakai), pagar beton di belakang ruang guru sampai di lab ipa miring, meja kursi guru menggunakan siswa pnya",./0.png
125.444183120447,2.37059431326284,"110",SMP Negeri 2 Satap Tagulandang Selatan,"40104831","Hanna CH Tamaka, S.Pd",Lindongan II     ,2010/02/10,"2","5","1","3","1","5","2",,"5","5","5","1","5","5","2","4","10","4","3","8","1",,"900","5","0","5","72","62","64","13","13","11","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","2",Batumawira,Tagulandang Selatan,DCIM/titik-sekolah_20221012114606224.jpg,DCIM/titik-sekolah_20221012115453104.jpg,DCIM/titik-sekolah_20221012115511049.jpg,"Sekolah keterbatasan lahan, lapangan upacara dan olahraga menggunakan lahan dri kampung batu mawira, tempat tinggal guru2 jauh dri sekolah, wc hnya ada di dlm ruangan kepsek, ruang guru menggunakan ruang kelas baru, ruang guru lama disekat menjadi ruang uks dan gudang, lap ipa jarang digunakan (plafon rusak berat), tdk ada pagar",./0.png
125.444154667452,2.3707359590802,"111",SD Negeri Inpres Bulangan,"40104733","Irwan Sarenusa, S.Pd",Lindongan II    ,1979/09/01,"2","4","5","5","1","5","5",,"5","1","5","5","5","5","2","6","9","6","6","6","3",,"900","1","2","1","45","35","43","14","14","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Batumawira,Tagulandang Selatan,DCIM/titik-sekolah_20221012122636451.jpg,DCIM/titik-sekolah_20221012123434489.jpg,DCIM/titik-sekolah_20221012123955611.jpg,"Wc siswa rusak berat tdk dpt digunakan lgi, 2 rudis (1rudis kepsek rusak berat krna papan sdh lapuk smua, 1rudis guru baru dibangun thun 2021), bagian dlm ruang kelas 1 plafon rusak, plafon luar kelas rusak, plafon ruang guru rusak berat dan seng ruang guru rusak, air dri pamsimas kampung",./1.png
125.458269956921,2.34200729119578,"112",SD Inpres BuhaKiama,"40104731","Mince Hamida Lahope, S.Pd",Lindongan I   ,1979/09/02,"1","1","5","5","2","5","5",,"5","1","5","2","2","1","2","2","13","6","4","7","2",,"1300","5","2","1","46","29","47","16","21","10","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","7","0","1",Bira Kiama,Tagulandang Selatan,DCIM/titik-sekolah_20221012133940024.jpg,DCIM/titik-sekolah_20221012134307557.jpg,DCIM/titik-sekolah_20221012134325664.jpg,"Sementara pembangunan lab komputer, 1 bangunan yg dibangun dari sisa dana tpi tdk terpakai lgi, ",./1.png
125.344334683996,2.30456517371304,"113",SD Patmos Laingpatehi,"40104709","Iman Suryawan Leohang, S.Pd",Lindongan I     ,1966/10/05,"3","2","5","5","5","5","5",,"5","2","5","5","5","5","2","1","11","6","6","5","5",,"450","4","0","1","30","30","34","14","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Laingpatehi,Tagulandang,DCIM/titik-sekolah_20221013074900217.jpg,DCIM/titik-sekolah_20221013075006472.jpg,DCIM/titik-sekolah_20221013075127907.jpg,"Menggunakan generator, perpustakaan dijadikan ruang guru dan ruang kepsek, ruang guru dijadikan tempat pertemuan, kebutuhan air minta dri tetangga, ",./1.png
125.353193517849,2.31744780797828,"114",SDN Inpres Laingpatehi,"40104737","Paulus Makakombo, S.Pd",Lindongan II   ,1977/10/01,"2","2","5","5","1","5","5",,"5","1","5","5","5","5","3","5","12","6","4","5","2",,"450","1","2","1","26","24","23","13","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1",Pumpente,Tagulandang,DCIM/titik-sekolah_20221013092259898.jpg,DCIM/titik-sekolah_20221013092303580.jpg,DCIM/titik-sekolah_20221013093114999.jpg,"2 Rumah dinas guru 1 smntara dlm pembangunan & jarak rudis ke sekolah jauh, jumlah guru yg mengajar hanya 3 (2thun dpn pensiun), menggunakan air hujan, menggunakan generator, perpustakaan digabung dgn UKS. Kepsek dan 1 guru  pensiun tahun depan. Sisa 2 sitaro mengajar",./1.png
125.345600915011,2.30284697122971,"115",SMPN 4 Tagulandang,"40104772","Otniel Bawole, S.Pd",Lindongan III   ,2005/07/29,"2","4","4","3","4","1","5",,"5","3","5","5","5","5","1","3","14","3","2","3","1",,"450","1","2","1","34","34","34","13","13","8","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2",Laingpatehi,Tagulandang,DCIM/titik-sekolah_20221013095629862.jpg,DCIM/titik-sekolah_20221013095320414.jpg,DCIM/titik-sekolah_20221013105831162.jpg,"Uks smntara dlm pembangunan, plafon rusak di perpus, ruang guru, lab bahasa, lap ipa, ruang kepsek. Untuk lab ipa digunakan smntara untuk ruang guru. untuk ruang kelas masih bagus, wc yg rusak hnya bgian pintu, mnggunkan air hujan, menggunakn generator, aula rusak",./0.png
125.460846485415,2.34700480130682,"116",SD Gmist Agape Buha,"40104695","Linda Amelia Muatan, S.Pdk",Lindongan I         ,1990/09/25,"2","5","5","5","1","5","5",,"5","2","5","3","5","5","2","6","11","6","7","9","2",,"3500","5","0","5","47","47","47","14","14","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","6","0","1",Buha,Tagulandang Selatan,DCIM/titik-sekolah_20221014093518928.jpg,DCIM/titik-sekolah_20221014093522963.jpg,DCIM/titik-sekolah_20221014094737339.jpg,"Sumber air dri mata air, keterbatasan lahan, 1 wc tdk terpakai karna bak bocor, klas 6 plafon bocor, klas 3 plafon bocor, perpus lantai 2 dialihfungsikan jdi kelas 5, 1 ruang kelas di jadikan r.guru, r.kepsek, TU",./1.png
125.454216807368,2.33450606480761,"117",SD Negeri Bira,"40104723","Hesni Dalending, S.Pd",Lindongan III    ,1978/07/30,"2","5","5","5","4","5","5",,"5","3","5","5","5","5","3","5","12","6","3","9","1",,"1300","4","2","1","51","42","45","16","16","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Birarikei,Tagulandang Selatan,DCIM/titik-sekolah_20221014103235255.jpg,DCIM/titik-sekolah_20221014103239794.jpg,DCIM/titik-sekolah_20221014104149084.jpg,"Pondasi ruang perpus retak krna posisi tanah turun, atap perpus rusak, 2 rudis 1 sdh jdi paud yg 1 rusak berat, 4 wc 2 wc lama sdh tdk terpakai, 2 yg baru dri pamsimas, dinding klas 6 retak, untuk ruang klas smntra persiapan pemeliharaan ulang,",./1.png
125.438091478249,2.31809771541285,"118",SD Gmist Baitani Kisihang,"40104708","Jety Lael Hamel, S.Pd.SD",Lindongan III     ,1942/10/06,"2","1","5","5","1","3","5",,"5","2","5","5","5","1","1","8","51","6","10","12","8",,"900","3","3","1","144","74","146","14","12","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Kisihang,Tagulandang Selatan,DCIM/titik-sekolah_20221014113247148.jpg,DCIM/titik-sekolah_20221014113834272.jpg,DCIM/titik-sekolah_20221014114325435.jpg,"Perpus dibangun dri dana kampung, ruang kelas msh keadaan bagus, uks, rudis plafon rusak bocor, pintu wc rusak",./1.png
125.426181639201,2.31799414477403,"119",SDN Inpres Haasi Humbia,"40104735","Misye Muloke, S.Pd",Lindongan I        ,1978/01/01,"2","5","2","5","2","5","5",,"1","2","5","5","5","5","2","6","21","6","12","6","4",,"1300","4","2","1","70","43","67","14","14","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Humbia,Tagulandang Selatan,DCIM/titik-sekolah_20221014123120613.jpg,DCIM/titik-sekolah_20221014123315857.jpg,DCIM/titik-sekolah_20221014124308359.jpg,"R.aula dijadikan r.guru, untuk ruang kelas msh bgus cmn di dinding kelas terkelupas krna lembab & butuh pemeliharaan berkala, wc siswa plafon rusak dan tdk ada pintu,wc guru hnya plafon b.luar yg rusak, perpus gabung dgn r.uks, ada 2 rudis yg 1 bru dibangun yg 1 sdh rusak berat",./1.png
125.162387816636,2.73575496025405,"120",SD GMiST Ikhtus Makalehi,"40104662","Syane Salimu, S.Pd ",Kampung Makalehi,1941/09/08,"2","1","2","5","1","5","5",,"5","2","5","2","5","5","1","8","14","6","10","8","1",,"1300","1","2","1","24","18","18","11","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1",Makalehi,Siau Barat,DCIM/titik-sekolah_20221116165818063.jpg,DCIM/titik-sekolah_20221116165831168.jpg,DCIM/titik-sekolah_20221116165846724.jpg,Terdapat rumah dinas yg masih layak tetapi belum dihuni. Beberapa genteng dilantai atas hampir terlepas. Perpustakaan digabung dengan UKS. Ruang kelas 6 direhab tahun 2006. Sekolah hanya memiliki 1 jamban,./1.png
125.163042274316,2.73522233994003,"121",SMPN 3 Siau Barat,"40104767","Okira Pon Pulingkarengg, S.Teol",Kampung Makalehi   ,1984/07/02,"2","1","1","3","1","1","1",,"1","1","5","5","5","1","1","4","11","6","4","2","1",,"3500","1","2","1","42","42","42","18","18","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","2",Makalehi,Siau Barat,DCIM/titik-sekolah_20221116170838822.jpg,DCIM/titik-sekolah_20221116170848628.jpg,DCIM/titik-sekolah_20221116170903373.jpg,"Terdapat 3 rumah dinas, semua dihuni. Guru 8, PNS 6 org, sitaro mengajar 2. Lab bahasa baru direhab tapi belum digunakan. Lab IPA tidak digunakan karena peralatan sudah rusak.",./0.png
125.167636625103,2.7335766907058,"122",SDN Makalehi,"40104683",Rofina Kaangkung,Kampung Makalehi Timur,1974/07/08,"2","5","1","5","2","5","5",,"5","3","5","5","5","5","1","3","3","6","6","5","1",,"1300","1","2","1","43","20","40","14","14","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","1",Makalehi Timur,Siau Barat,DCIM/titik-sekolah_20221117002321941.jpg,DCIM/titik-sekolah_20221117002336573.jpg,DCIM/titik-sekolah_20221117002401501.jpg,"Koridor belum dipasang tegel. Terdapat 4 rumah dinas. 2 dihuni, 2 rusak berat dan tidak dihuni. Terdapa 3 jamban, 1 rusak ringan (plafon). ",./1.png
125.164643294082,2.73968793896345,"125",SDN Inpres Makalehi,"40104673","Etnalin Kansil, A.Ma.Pd",Kampung Makalehi Utara,1979/09/08,"2","1","1","5","1","5","5",,"5","1","1","4","5","5","1","5","22","6","7","7","1",,"900","1","2","1","16","16","16","13","13","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","4","0","1",Makalehi Utara,Siau Barat,DCIM/titik-sekolah_20221116103215725.jpg,DCIM/titik-sekolah_20221116103259313.jpg,DCIM/titik-sekolah_20221116103315035.jpg,"1 meja panjang untuk 2 org siswa. Terdapat 4 rumah dinas, 1 kondisi rusak berat dan tidak dihuni, 3 kondisi baik dan dihuni. Guru PNS 3, sitaro mengajar 3.",./1.png
